Timestamp,Temperature (ÅãC),Humidity (%),Pressure (hPa),Gas Resistance (kOhms)
2025-01-25 21:59:56,20.77,54.29,1020.87,111.31
2025-01-25 21:59:58,20.77,54.29,1020.86,111.01
2025-01-25 21:59:59,20.77,54.3,1020.86,111.76
2025-01-25 22:00:00,20.77,54.3,1020.86,110.71
2025-01-25 22:00:02,20.77,54.31,1020.85,110.56
2025-01-25 22:00:03,20.77,54.31,1020.85,110.86
2025-01-25 22:00:05,20.77,54.31,1020.86,110.86
2025-01-25 22:00:06,20.77,54.3,1020.86,111.53
2025-01-25 22:00:07,20.76,54.32,1020.86,110.86
2025-01-25 22:00:09,20.76,54.32,1020.86,110.78
2025-01-25 22:00:10,20.76,54.32,1020.86,110.78
2025-01-25 22:00:11,20.76,54.34,1020.85,111.53
2025-01-25 22:00:13,20.76,54.31,1020.86,110.71
2025-01-25 22:00:14,20.76,54.32,1020.87,111.68
2025-01-25 22:00:15,20.76,54.33,1020.86,111.91
2025-01-25 22:00:17,20.75,54.32,1020.86,110.71
2025-01-25 22:00:18,20.75,54.32,1020.86,110.86
2025-01-25 22:00:20,20.74,54.35,1020.86,110.93
2025-01-25 22:00:21,20.74,54.35,1020.86,110.78
2025-01-25 22:00:22,20.74,54.36,1020.86,110.64
2025-01-25 22:00:24,20.74,54.37,1020.86,110.71
2025-01-25 22:00:25,20.74,54.39,1020.86,111.46
2025-01-25 22:00:26,20.74,54.39,1020.86,111.23
2025-01-25 22:00:28,20.74,54.4,1020.86,110.56
2025-01-25 22:00:29,20.74,54.39,1020.86,110.71
2025-01-25 22:00:31,20.73,54.41,1020.85,110.71
2025-01-25 22:00:32,20.73,54.42,1020.86,111.61
2025-01-25 22:00:33,20.72,54.41,1020.86,111.68
2025-01-25 22:00:35,20.72,54.42,1020.86,111.01
2025-01-25 22:00:36,20.72,54.42,1020.87,110.93
2025-01-25 22:00:37,20.71,54.44,1020.86,111.53
2025-01-25 22:00:39,20.71,54.46,1020.85,110.93
2025-01-25 22:00:40,20.71,54.45,1020.86,110.86
2025-01-25 22:00:42,20.71,54.46,1020.86,110.93
2025-01-25 22:00:43,20.71,54.46,1020.85,111.83
2025-01-25 22:00:44,20.71,54.47,1020.85,110.71
2025-01-25 22:00:46,20.71,54.47,1020.85,111.31
2025-01-25 22:00:47,20.71,54.49,1020.85,111.31
2025-01-25 22:00:48,20.7,54.47,1020.85,111.38
2025-01-25 22:00:50,20.7,54.48,1020.85,111.31
2025-01-25 22:00:51,20.7,54.46,1020.85,111.91
2025-01-25 22:00:52,20.69,54.47,1020.86,110.86
2025-01-25 22:00:54,20.69,54.45,1020.86,110.78
2025-01-25 22:00:55,20.69,54.45,1020.85,110.93
2025-01-25 22:00:57,20.69,54.44,1020.86,111.38
2025-01-25 22:00:58,20.69,54.44,1020.86,111.38
2025-01-25 22:00:59,20.69,54.45,1020.86,111.23
2025-01-25 22:01:01,20.69,54.45,1020.87,110.78
2025-01-25 22:01:02,20.69,54.43,1020.87,110.93
2025-01-25 22:01:03,20.69,54.45,1020.86,111.61
2025-01-25 22:01:05,20.69,54.44,1020.86,111.01
2025-01-25 22:01:06,20.69,54.43,1020.87,111.23
2025-01-25 22:01:08,20.69,54.44,1020.87,111.08
2025-01-25 22:01:09,20.69,54.41,1020.87,111.01
2025-01-25 22:01:10,20.7,54.43,1020.87,111.46
2025-01-25 22:01:12,20.7,54.41,1020.86,111.01
2025-01-25 22:01:13,20.7,54.4,1020.86,111.08
2025-01-25 22:01:14,20.7,54.4,1020.86,111.91
2025-01-25 22:01:16,20.71,54.42,1020.86,112.21
2025-01-25 22:01:17,20.71,54.41,1020.87,110.71
2025-01-25 22:01:18,20.71,54.41,1020.86,111.38
2025-01-25 22:01:20,20.72,54.42,1020.86,111.38
2025-01-25 22:01:21,20.72,54.42,1020.87,110.78
2025-01-25 22:01:23,20.72,54.43,1020.87,110.78
2025-01-25 22:01:24,20.73,54.42,1020.86,111.61
2025-01-25 22:01:25,20.73,54.42,1020.86,111.38
2025-01-25 22:01:27,20.73,54.41,1020.85,111.46
2025-01-25 22:01:28,20.73,54.41,1020.86,110.86
2025-01-25 22:01:30,20.74,54.39,1020.86,111.76
2025-01-25 22:01:31,20.74,54.41,1020.86,111.38
2025-01-25 22:01:32,20.75,54.43,1020.86,111.61
2025-01-25 22:01:34,20.74,54.48,1020.87,110.56
2025-01-25 22:01:35,20.75,54.51,1020.87,111.91
2025-01-25 22:01:36,20.75,54.49,1020.87,111.23
2025-01-25 22:01:38,20.75,54.5,1020.87,111.53
2025-01-25 22:01:39,20.75,54.51,1020.86,110.86
2025-01-25 22:01:40,20.75,54.5,1020.87,111.61
2025-01-25 22:01:42,20.76,54.48,1020.87,110.49
2025-01-25 22:01:43,20.76,54.46,1020.87,111.16
2025-01-25 22:01:45,20.76,54.45,1020.88,110.86
2025-01-25 22:01:46,20.75,54.43,1020.88,111.01
2025-01-25 22:01:47,20.75,54.42,1020.87,110.71
2025-01-25 22:01:49,20.75,54.41,1020.87,111.76
2025-01-25 22:01:50,20.74,54.41,1020.87,110.93
2025-01-25 22:01:51,20.74,54.4,1020.87,111.01
2025-01-25 22:01:53,20.74,54.41,1020.87,111.68
2025-01-25 22:01:54,20.75,54.41,1020.87,110.86
2025-01-25 22:01:55,20.75,54.41,1020.87,111.46
2025-01-25 22:01:57,20.75,54.42,1020.87,111.38
2025-01-25 22:01:58,20.75,54.42,1020.88,111.23
2025-01-25 22:02:00,20.75,54.42,1020.88,111.53
2025-01-25 22:02:01,20.74,54.41,1020.88,111.53
2025-01-25 22:02:02,20.74,54.42,1020.87,111.68
2025-01-25 22:02:04,20.74,54.42,1020.87,110.71
2025-01-25 22:02:05,20.74,54.41,1020.87,111.76
2025-01-25 22:02:06,20.74,54.41,1020.87,111.46
2025-01-25 22:02:08,20.74,54.41,1020.87,111.31
2025-01-25 22:02:09,20.74,54.39,1020.87,111.38
2025-01-25 22:02:11,20.74,54.38,1020.86,111.61
2025-01-25 22:02:12,20.75,54.37,1020.86,110.93
2025-01-25 22:02:13,20.75,54.36,1020.86,111.61
2025-01-25 22:02:15,20.75,54.36,1020.87,111.53
2025-01-25 22:02:16,20.76,54.34,1020.87,111.53
2025-01-25 22:02:17,20.76,54.34,1020.87,111.68
2025-01-25 22:02:19,20.76,54.32,1020.86,110.93
2025-01-25 22:02:20,20.76,54.33,1020.87,111.46
2025-01-25 22:02:21,20.77,54.34,1020.87,110.78
2025-01-25 22:02:23,20.77,54.35,1020.87,111.46
2025-01-25 22:02:24,20.78,54.34,1020.86,111.53
2025-01-25 22:02:26,20.78,54.33,1020.87,111.01
2025-01-25 22:02:27,20.78,54.31,1020.86,110.86
2025-01-25 22:02:28,20.78,54.3,1020.87,111.91
2025-01-25 22:02:30,20.78,54.31,1020.87,111.83
2025-01-25 22:02:31,20.78,54.29,1020.87,111.46
2025-01-25 22:02:32,20.78,54.31,1020.87,110.93
2025-01-25 22:02:34,20.78,54.29,1020.87,112.06
2025-01-25 22:02:35,20.78,54.33,1020.86,111.68
2025-01-25 22:02:37,20.78,54.32,1020.86,111.31
2025-01-25 22:02:38,20.78,54.33,1020.86,112.14
2025-01-25 22:02:39,20.78,54.33,1020.86,111.76
2025-01-25 22:02:41,20.78,54.32,1020.87,111.83
2025-01-25 22:02:42,20.78,54.32,1020.87,110.93
2025-01-25 22:02:43,20.78,54.32,1020.86,110.64
2025-01-25 22:02:45,20.78,54.31,1020.86,111.98
2025-01-25 22:02:46,20.79,54.31,1020.86,112.06
2025-01-25 22:02:48,20.79,54.32,1020.87,111.01
2025-01-25 22:02:49,20.78,54.28,1020.86,111.46
2025-01-25 22:02:50,20.78,54.3,1020.86,111.38
2025-01-25 22:02:52,20.79,54.31,1020.86,110.86
2025-01-25 22:02:53,20.79,54.3,1020.86,111.83
2025-01-25 22:02:54,20.79,54.3,1020.86,111.46
2025-01-25 22:02:56,20.79,54.32,1020.86,110.56
2025-01-25 22:02:57,20.79,54.34,1020.86,112.14
2025-01-25 22:02:58,20.8,54.34,1020.86,111.23
2025-01-25 22:03:00,20.8,54.36,1020.87,111.76
2025-01-25 22:03:01,20.8,54.37,1020.87,110.78
2025-01-25 22:03:03,20.81,54.38,1020.87,111.16
2025-01-25 22:03:04,20.81,54.39,1020.86,111.16
2025-01-25 22:03:05,20.82,54.38,1020.86,111.53
2025-01-25 22:03:07,20.82,54.38,1020.86,111.46
2025-01-25 22:03:08,20.83,54.37,1020.86,111.76
2025-01-25 22:03:09,20.83,54.37,1020.87,110.71
2025-01-25 22:03:11,20.84,54.37,1020.87,111.76
2025-01-25 22:03:12,20.84,54.35,1020.87,111.76
2025-01-25 22:03:14,20.84,54.34,1020.87,111.23
2025-01-25 22:03:15,20.85,54.3,1020.86,111.68
2025-01-25 22:03:16,20.85,54.29,1020.86,111.01
2025-01-25 22:03:18,20.85,54.28,1020.85,111.68
2025-01-25 22:03:19,20.85,54.26,1020.85,111.38
2025-01-25 22:03:20,20.85,54.27,1020.86,111.76
2025-01-25 22:03:22,20.85,54.24,1020.85,111.46
2025-01-25 22:03:23,20.85,54.24,1020.85,111.46
2025-01-25 22:03:24,20.84,54.27,1020.86,111.01
2025-01-25 22:03:26,20.84,54.27,1020.85,111.23
2025-01-25 22:03:27,20.84,54.29,1020.85,110.78
2025-01-25 22:03:29,20.84,54.3,1020.85,111.23
2025-01-25 22:03:30,20.84,54.3,1020.85,110.78
2025-01-25 22:03:31,20.84,54.3,1020.85,110.71
2025-01-25 22:03:33,20.85,54.3,1020.84,111.46
2025-01-25 22:03:34,20.85,54.3,1020.85,111.38
2025-01-25 22:03:35,20.85,54.32,1020.85,111.16
2025-01-25 22:03:37,20.85,54.32,1020.85,111.83
2025-01-25 22:03:38,20.84,54.31,1020.85,111.53
2025-01-25 22:03:40,20.84,54.33,1020.85,110.64
2025-01-25 22:03:41,20.84,54.33,1020.86,111.61
2025-01-25 22:03:42,20.84,54.34,1020.86,110.56
2025-01-25 22:03:44,20.84,54.36,1020.86,111.68
2025-01-25 22:03:45,20.84,54.37,1020.85,111.38
2025-01-25 22:03:46,20.84,54.37,1020.84,111.08
2025-01-25 22:03:48,20.84,54.37,1020.84,111.08
2025-01-25 22:03:49,20.84,54.35,1020.85,111.01
2025-01-25 22:03:51,20.84,54.35,1020.84,111.76
2025-01-25 22:03:52,20.84,54.35,1020.84,111.31
2025-01-25 22:03:53,20.84,54.35,1020.83,111.53
2025-01-25 22:03:55,20.84,54.34,1020.84,111.16
2025-01-25 22:03:56,20.85,54.32,1020.83,110.64
2025-01-25 22:03:57,20.85,54.31,1020.83,110.56
2025-01-25 22:03:59,20.85,54.29,1020.83,111.31
2025-01-25 22:04:00,20.84,54.28,1020.83,111.01
2025-01-25 22:04:01,20.84,54.26,1020.84,111.76
2025-01-25 22:04:03,20.84,54.24,1020.85,111.38
2025-01-25 22:04:04,20.84,54.22,1020.85,111.83
2025-01-25 22:04:06,20.83,54.2,1020.85,111.53
2025-01-25 22:04:07,20.83,54.2,1020.84,110.93
2025-01-25 22:04:08,20.83,54.19,1020.84,111.38
2025-01-25 22:04:10,20.83,54.18,1020.84,111.83
2025-01-25 22:04:11,20.83,54.17,1020.83,111.68
2025-01-25 22:04:12,20.83,54.18,1020.83,111.91
2025-01-25 22:04:14,20.83,54.18,1020.83,111.91
2025-01-25 22:04:15,20.84,54.2,1020.83,111.16
2025-01-25 22:04:17,20.84,54.24,1020.83,110.34
2025-01-25 22:04:18,20.84,54.3,1020.83,110.56
2025-01-25 22:04:19,20.85,54.32,1020.83,111.23
2025-01-25 22:04:21,20.85,54.35,1020.83,111.61
2025-01-25 22:04:22,20.84,54.35,1020.83,111.46
2025-01-25 22:04:23,20.84,54.33,1020.83,111.31
2025-01-25 22:04:25,20.83,54.31,1020.83,111.46
2025-01-25 22:04:26,20.83,54.33,1020.84,111.46
2025-01-25 22:04:27,20.83,54.33,1020.83,111.16
2025-01-25 22:04:29,20.82,54.31,1020.84,111.16
2025-01-25 22:04:30,20.82,54.3,1020.83,111.61
2025-01-25 22:04:32,20.82,54.29,1020.83,111.68
2025-01-25 22:04:33,20.82,54.28,1020.84,111.98
2025-01-25 22:04:34,20.83,54.29,1020.83,111.46
2025-01-25 22:04:36,20.83,54.28,1020.83,110.86
2025-01-25 22:04:37,20.83,54.27,1020.83,111.38
2025-01-25 22:04:38,20.84,54.27,1020.83,111.68
2025-01-25 22:04:40,20.84,54.26,1020.83,111.68
2025-01-25 22:04:41,20.85,54.26,1020.83,111.91
2025-01-25 22:04:43,20.85,54.25,1020.82,111.61
2025-01-25 22:04:44,20.85,54.24,1020.83,111.76
2025-01-25 22:04:45,20.86,54.25,1020.82,111.68
2025-01-25 22:04:47,20.86,54.24,1020.82,111.53
2025-01-25 22:04:48,20.86,54.23,1020.82,111.23
2025-01-25 22:04:49,20.86,54.22,1020.83,111.23
2025-01-25 22:04:51,20.86,54.22,1020.83,111.16
2025-01-25 22:04:52,20.87,54.21,1020.83,111.16
2025-01-25 22:04:53,20.87,54.22,1020.83,111.38
2025-01-25 22:04:55,20.87,54.22,1020.83,111.53
2025-01-25 22:04:56,20.87,54.22,1020.83,111.01
2025-01-25 22:04:58,20.88,54.2,1020.83,112.14
2025-01-25 22:04:59,20.88,54.19,1020.83,111.38
2025-01-25 22:05:00,20.88,54.19,1020.82,111.16
2025-01-25 22:05:02,20.89,54.18,1020.82,111.61
2025-01-25 22:05:03,20.89,54.18,1020.83,110.64
2025-01-25 22:05:05,20.89,54.19,1020.83,111.31
2025-01-25 22:05:06,20.89,54.19,1020.83,111.23
2025-01-25 22:05:07,20.9,54.19,1020.84,111.16
2025-01-25 22:05:09,20.9,54.18,1020.83,111.31
2025-01-25 22:05:10,20.89,54.17,1020.83,111.23
2025-01-25 22:05:11,20.89,54.18,1020.83,111.38
2025-01-25 22:05:13,20.89,54.17,1020.83,111.08
2025-01-25 22:05:14,20.88,54.18,1020.83,111.16
2025-01-25 22:05:15,20.88,54.18,1020.84,110.86
2025-01-25 22:05:17,20.88,54.18,1020.84,111.46
2025-01-25 22:05:18,20.88,54.19,1020.83,111.01
2025-01-25 22:05:20,20.89,54.2,1020.83,111.31
2025-01-25 22:05:21,20.89,54.22,1020.84,111.31
2025-01-25 22:05:22,20.89,54.23,1020.83,111.38
2025-01-25 22:05:24,20.88,54.24,1020.83,111.46
2025-01-25 22:05:25,20.88,54.23,1020.84,110.56
2025-01-25 22:05:26,20.87,54.22,1020.84,111.38
2025-01-25 22:05:28,20.87,54.21,1020.84,111.31
2025-01-25 22:05:29,20.86,54.19,1020.83,111.38
2025-01-25 22:05:30,20.86,54.19,1020.83,112.14
2025-01-25 22:05:32,20.86,54.17,1020.83,110.93
2025-01-25 22:05:33,20.86,54.15,1020.83,111.61
2025-01-25 22:05:35,20.86,54.16,1020.83,111.46
2025-01-25 22:05:36,20.85,54.16,1020.83,112.29
2025-01-25 22:05:37,20.85,54.16,1020.83,111.98
2025-01-25 22:05:39,20.85,54.17,1020.83,111.46
2025-01-25 22:05:40,20.85,54.17,1020.83,111.23
2025-01-25 22:05:41,20.84,54.16,1020.82,111.16
2025-01-25 22:05:43,20.84,54.17,1020.82,111.68
2025-01-25 22:05:44,20.84,54.2,1020.83,111.01
2025-01-25 22:05:46,20.84,54.22,1020.83,110.93
2025-01-25 22:05:47,20.84,54.21,1020.83,111.61
2025-01-25 22:05:48,20.84,54.22,1020.84,111.23
2025-01-25 22:05:50,20.84,54.25,1020.84,111.08
2025-01-25 22:05:51,20.84,54.26,1020.84,111.38
2025-01-25 22:05:52,20.84,54.28,1020.84,111.83
2025-01-25 22:05:54,20.83,54.3,1020.84,111.53
2025-01-25 22:05:55,20.83,54.31,1020.84,111.68
2025-01-25 22:05:56,20.83,54.34,1020.84,110.56
2025-01-25 22:05:58,20.82,54.33,1020.85,111.53
2025-01-25 22:05:59,20.82,54.32,1020.84,111.53
2025-01-25 22:06:01,20.82,54.33,1020.84,110.71
2025-01-25 22:06:02,20.83,54.33,1020.84,110.64
2025-01-25 22:06:03,20.83,54.33,1020.84,111.53
2025-01-25 22:06:05,20.84,54.34,1020.84,111.08
2025-01-25 22:06:06,20.84,54.32,1020.83,111.53
2025-01-25 22:06:07,20.84,54.3,1020.83,110.78
2025-01-25 22:06:09,20.84,54.3,1020.84,111.38
2025-01-25 22:06:10,20.85,54.3,1020.84,111.68
2025-01-25 22:06:12,20.85,54.29,1020.84,110.71
2025-01-25 22:06:13,20.86,54.28,1020.84,111.23
2025-01-25 22:06:14,20.86,54.26,1020.84,110.86
2025-01-25 22:06:16,20.85,54.25,1020.84,110.93
2025-01-25 22:06:17,20.85,54.23,1020.84,110.78
2025-01-25 22:06:18,20.85,54.22,1020.84,111.16
2025-01-25 22:06:20,20.86,54.21,1020.84,111.98
2025-01-25 22:06:21,20.86,54.22,1020.84,111.68
2025-01-25 22:06:23,20.86,54.21,1020.84,111.53
2025-01-25 22:06:24,20.86,54.18,1020.84,110.64
2025-01-25 22:06:25,20.85,54.17,1020.83,111.46
2025-01-25 22:06:27,20.85,54.17,1020.83,110.64
2025-01-25 22:06:28,20.85,54.17,1020.83,110.78
2025-01-25 22:06:29,20.85,54.18,1020.83,111.53
2025-01-25 22:06:31,20.85,54.19,1020.83,111.61
2025-01-25 22:06:32,20.85,54.2,1020.83,111.61
2025-01-25 22:06:33,20.85,54.21,1020.83,111.83
2025-01-25 22:06:35,20.85,54.21,1020.84,111.46
2025-01-25 22:06:36,20.85,54.2,1020.84,111.46
2025-01-25 22:06:38,20.84,54.21,1020.84,111.83
2025-01-25 22:06:39,20.84,54.22,1020.84,111.38
2025-01-25 22:06:40,20.84,54.22,1020.84,110.71
2025-01-25 22:06:42,20.84,54.24,1020.84,110.56
2025-01-25 22:06:43,20.84,54.26,1020.84,111.46
2025-01-25 22:06:44,20.84,54.24,1020.84,111.16
2025-01-25 22:06:46,20.84,54.24,1020.85,111.31
2025-01-25 22:06:47,20.84,54.26,1020.84,110.34
2025-01-25 22:06:49,20.84,54.24,1020.85,110.78
2025-01-25 22:06:50,20.83,54.24,1020.85,111.38
2025-01-25 22:06:51,20.83,54.24,1020.84,111.38
2025-01-25 22:06:53,20.84,54.27,1020.84,111.08
2025-01-25 22:06:54,20.84,54.28,1020.84,111.16
2025-01-25 22:06:55,20.84,54.3,1020.84,110.86
2025-01-25 22:06:57,20.84,54.3,1020.84,111.31
2025-01-25 22:06:58,20.85,54.3,1020.83,110.2
2025-01-25 22:06:59,20.85,54.29,1020.84,110.27
2025-01-25 22:07:01,20.86,54.27,1020.84,110.42
2025-01-25 22:07:02,20.86,54.28,1020.84,110.78
2025-01-25 22:07:04,20.86,54.27,1020.84,110.78
2025-01-25 22:07:05,20.86,54.27,1020.84,111.08
2025-01-25 22:07:06,20.86,54.27,1020.83,110.93
2025-01-25 22:07:08,20.86,54.25,1020.83,111.16
2025-01-25 22:07:09,20.86,54.24,1020.83,110.86
2025-01-25 22:07:10,20.86,54.23,1020.83,110.93
2025-01-25 22:07:12,20.87,54.22,1020.83,111.01
2025-01-25 22:07:13,20.87,54.2,1020.84,110.42
2025-01-25 22:07:15,20.86,54.21,1020.83,111.31
2025-01-25 22:07:16,20.86,54.19,1020.83,110.86
2025-01-25 22:07:17,20.85,54.2,1020.84,111.08
2025-01-25 22:07:19,20.84,54.19,1020.84,111.08
2025-01-25 22:07:20,20.84,54.18,1020.84,110.49
2025-01-25 22:07:21,20.84,54.18,1020.83,110.34
2025-01-25 22:07:23,20.83,54.2,1020.83,111.31
2025-01-25 22:07:24,20.83,54.21,1020.82,111.23
2025-01-25 22:07:26,20.82,54.19,1020.82,110.64
2025-01-25 22:07:27,20.82,54.2,1020.82,110.71
2025-01-25 22:07:28,20.83,54.21,1020.83,111.08
